市（州）,县（市、区）,机构名称,机构地址,联系电话,更新时间,,
达州市,大竹县,大竹县双溪乡卫生院,大竹县双溪乡文昌街66号,13458183987,0818-6582560,49:18.0,
达州市,大竹县,大竹县竹阳街道办事处社区卫生服务中心,大竹县胜利街123号,13508252105,0818-6107960,49:18.0,
达州市,大竹县,大竹县城西乡卫生院,大竹县城西乡茶园村五组,15808192917,49:18.0,,
达州市,大竹县,大竹县竹北乡卫生院,大竹县竹北乡卧佛寺街153号,13541811152,0818-6012455,49:18.0,
达州市,大竹县,大竹县清河中心卫生院,大竹县清河镇华农街330号,18111786336,0818-6352815,49:18.0,
达州市,大竹县,大竹县李家乡卫生院,大竹县李家乡中兴街216号,13079083888,0818-6412105,49:18.0,
达州市,大竹县,大竹县柏家乡卫生院,大竹县柏家乡古柏街170号,18080697508,0818-6381131,49:18.0,
达州市,大竹县,大竹县柏林镇卫生院,大竹县柏林镇柏荣街48号,13982886408,0818-6393123,49:18.0,
达州市,大竹县,大竹县石河中心卫生院,大竹县石河镇文化街,13982804316,0818-6432024,49:18.0,
达州市,大竹县,大竹县双拱镇卫生院,大竹县双拱镇江北街52号,13982863200,0818-6452343,49:18.0,
达州市,大竹县,大竹县蒲包乡卫生院,大竹县蒲包乡竹山街36号,13668385428,0818-6462034,49:18.0,
达州市,大竹县,大竹县月华镇卫生院,大竹县月华镇月华大道199号,18981493969,0818-6431220,49:18.0,
达州市,大竹县,大竹县二郎镇卫生院,大竹县二郎镇郎映街47号,13551435086,0818-6472369,49:18.0,
达州市,大竹县,大竹县庙坝中心卫生院,大竹县庙坝镇庙坝街1059号,18008181660,13778363948、0818-6833668,49:18.0,
达州市,大竹县,大竹县牌坊乡卫生院,大竹县牌坊乡街道北街41号,13320838955,0818-6831109,49:18.0,
达州市,大竹县,大竹县欧家镇卫生院,大竹县欧家镇欧普路26号,13458464098,13419131461,49:18.0,
达州市,大竹县,大竹县姚市乡卫生院,大竹县姚市乡古榕街2号,13778388168,0818-6872243,49:18.0,
达州市,大竹县,大竹县东柳中心卫生院,大竹县柳东路8号,13629063630,0818-6093570,49:18.0,
达州市,大竹县,大竹县朝阳乡卫生院,大竹县朝阳乡清溪铺街20号,13778383919,0818-6972120,49:18.0,
达州市,大竹县,大竹县乌木镇卫生院,大竹县乌木镇兴盛街60号,15883718320,0818-6962264,49:18.0,
达州市,大竹县,大竹县团坝镇卫生院,大竹县团坝镇街道,13778383317,13778363086,49:18.0,
达州市,大竹县,大竹县周家中心卫生院,大竹县周家镇新兴街72号,13568356429,1377834620,49:18.0,
达州市,大竹县,大竹县八渡乡卫生院,大竹县八渡乡明月街,13882873235,0818-6652046,49:18.0,
达州市,大竹县,大竹县中和乡卫生院,大竹县中和乡街道康宁路10号,18084998911,0818-6642778,49:18.0,
达州市,大竹县,大竹县高明镇卫生院,大竹县高明镇文化街2号,13619062619,0818-6610999,49:18.0,
达州市,大竹县,大竹县清水中心卫生院,大竹县清水镇街道中路92号,13982894137,0818-6893585,49:18.0,
达州市,大竹县,大竹县川主乡卫生院,大竹县川主乡兴川街110号,13541800313,0818-6775120/0818-6902169,49:18.0,
达州市,大竹县,大竹县莲印乡卫生院,大竹县莲印街道高观寨165号,13882843696,13982856130,49:18.0,
达州市,大竹县,大竹县高穴中心卫生院,大竹县高穴镇新店街39号,13882827566,0818-6772017,49:18.0,
达州市,大竹县,大竹县黄滩乡卫生院,大竹县黄滩乡街道10号,18008185357,0818-5282120,49:18.0,
达州市,大竹县,大竹县金鸡乡卫生院,大竹县金石街70号,13684243759,0818-6802628,49:18.0,
达州市,大竹县,大竹县妈妈镇卫生院,大竹县妈妈镇祠堂街10号,15881451878,0818-6792109,49:18.0,
达州市,大竹县,大竹东方医院,大竹县白塔街道竹阳北路金粮综合楼,13419095920,0818-6220120,49:18.0,
达州市,大竹县,大竹新华医院,大竹县白塔街道竹阳北路182号,13629066165,0818-6252120/0818-6248456,49:18.0,
达州市,大竹县,大竹慈卫医院,大竹县白塔街道白塔村6组白沙路169号,18881949528,0818-6016120/0818-6131239,49:18.0,
达州市,大竹县,大竹骨科医院,大竹县竹阳东路东段68号,18880968092,0818-6106120,49:18.0,
达州市,大竹县,大竹维尔康医院,大竹县白塔街道九龙街,13649065710,0818-6236120,49:18.0,
达州市,大竹县,大竹仁爱医院,大竹县建设路317号,15228076655,18989164827,49:18.0,
达州市,大竹县,大竹中信长生医院,大竹县白塔街道迎宾路211号一楼,13982803899,0818-6668333,49:18.0,
达州市,大竹县,大竹时代医院,大竹县文星镇玉桥街2号,13882823267,0818-6712267,49:18.0,
达州市,大竹县,大竹济民医院,大竹县竹阳街道东湖路商业楼2-8,15228023358,0818-6084027/15228023358,49:18.0,
达州市,大竹县,大竹桃花源医院,大竹县庙坝镇庙坝街955号,15681899611,0818-6834120,49:18.0,
达州市,渠县,渠县人民医院,渠县渠江镇营渠路319号,13778371995,49:18.0,,
达州市,渠县,渠县中医院,渠江镇人民街13号,18111373672,49:18.0,,
达州市,渠县,渠县妇幼保健计划生育服务中心,渠县东大街文峰路76号,18381496292,49:18.0,,
达州市,渠县,渠县中润医院,渠县天星镇中心社区,13548277623,49:18.0,,
达州市,万源市,万源市中心医院,太平镇春坪巷7号,13778388582,49:18.0,,
达州市,万源市,万源市中医院,万源市太平镇万和路2号,15983858120,49:18.0,,
达州市,万源市,万源市皮窝乡卫生院,万源市皮窝乡街道,0818-8737011（18008180996）,49:18.0,,
达州市,万源市,万源市太平镇社区,万源市太平镇河街26号,0818-8622742,49:18.0,,
达州市,万源市,万源市青花中心卫生院,万源市青花镇立信路2号,13350290858,49:18.0,,
达州市,万源市,万源市沙滩中心卫生院,万源市沙滩镇街道10号,13778381610,49:18.0,,
达州市,万源市,万源市石塘中心卫生院,万源市石塘镇街道,13795692846,49:18.0,,
达州市,万源市,万源市旧院中心卫生院,万源市旧院镇建新街2号,18481831168,49:18.0,,
达州市,万源市,万源市铁矿乡卫生院,万源市铁矿镇街道,13882868607,49:18.0,,
达州市,万源市,万源市白沙镇社区,万源市白沙镇工农街381号,13778341123,49:18.0,,
达州市,万源市,万源市八台中心卫生院,万源市八台镇天予路5号,0818--8513120（18881821868）,49:18.0,,
达州市,万源市,万源市罗文中心卫生院,万源市罗文镇南门路125号,13547256976,49:18.0,,
达州市,万源市,万源市花楼乡卫生院,万源市花楼乡赵家坝新区,18784888389,49:18.0,,
达州市,万源市,万源市白果乡卫生院,万源市白果乡街道,13698118218,49:18.0,,
达州市,万源市,万源市草坝中心卫生院,万源市草坝镇草兴路141号,13778301699,49:18.0,,
达州市,万源市,万源市魏家乡卫生院,万源市魏家乡熊家坝路01号,15583782776（0818-8806054）,49:18.0,,
达州市,万源市,万源市石窝乡卫生院,万源市石窝街道,137 7831 8850,49:18.0,,
达州市,万源市,万源市竹峪中心卫生院,万源市竹峪镇街道,13982801433,49:18.0,,
达州市,万源市,万源市河口中心卫生院,万源市河口镇街道,15928240992,49:18.0,,
达州市,万源市,万源市庙垭乡卫生院,万源市庙垭乡街道,15881870342,49:18.0,,
达州市,万源市,万源市鹰背乡卫生院,鹰背镇街道150号,15228087570,49:18.0,,
达州市,万源市,万源市黄钟中心卫生院,万源市黄钟镇街道,15808195058,49:18.0,,
达州市,万源市,万源市丝罗乡卫生院,万源市丝罗乡街道66号,15883735599,49:18.0,,
达州市,万源市,万源市罐坝乡卫生院,万源市罐坝乡街道,13795695273,49:18.0,,
达州市,万源市,万源市大竹中心卫生院,万源市大竹镇莲花社区131号,18398856830,49:18.0,,
达州市,开江县,开江县人民医院,开江县新宁镇龙池街72号,15182808079,49:18.0,,
达州市,开江县,中医院,新宁镇淙城后街153号,18780889555,49:18.0,,
达州市,开江县,开江县妇幼保健院,开江县新宁镇爱婴路1号,13438558389,49:18.0,,
达州市,开江县,开江县天师镇卫生院,开江县天师镇街道30号,18682889707,49:18.0,,
达州市,开江县,开江县靖安乡卫生院,永安街246号,13649062945,49:18.0,,
达州市,开江县,开江县梅家乡卫生院,开江县梅家乡仁灵街28号,13982842493,49:18.0,,
达州市,开江县,开江百姓医院,开江县永兴镇北街9号,15892991844,49:18.0,,
达州市,开江县,开江县宝石镇卫生院,开江县宝石镇育才街,15181877691,49:18.0,,
达州市,开江县,开江妙仁医院,开江县新宁镇双河口一号楼,13778387438,49:18.0,,
达州市,开江县,开江县骑龙乡卫生院,开江县骑龙乡巨龙街23号,15808187818,49:18.0,,
达州市,开江县,开江县长田乡卫生院,开江县长田乡长红街263号,13649062000,49:18.0,,
达州市,开江县,开江县讲治镇卫生院,开江县讲治镇开发区兴华东路6号,13982822433,49:18.0,,
达州市,开江县,开江县沙坝场乡卫生院,开江县沙坝场乡沙坝街道98号,18784867589,49:18.0,,
达州市,开江县,开江县甘棠镇卫生院,开江县甘棠镇天子街219号,18282269317,49:18.0,,
达州市,开江县,开江县新太乡卫生院,开江县永兴镇新太新龙街1号,13219193571,49:18.0,,
达州市,开江县,开江县广福镇卫生院,开江县广福镇德福街,13890425568,49:18.0,,
达州市,开江县,开江县永兴中心卫生院,开江县永兴镇永兴街72号,15181888918,49:18.0,,
达州市,开江县,开江县长岭中心卫生院,开江县长岭镇正街59号,13778372458,49:18.0,,
达州市,开江县,开江县普安镇卫生院,开江县普安镇富康路91号,15983882038,49:18.0,,
达州市,开江县,开江县回龙中心卫生院,开江县回龙中街141号,13278203121,49:18.0,,
达州市,开江县,开江县新宁社区卫生服务中心,开江县新宁镇西大街333号,13778382637,49:18.0,,
达州市,开江县,开江久扬中医医院,开江县新宁镇古镇路23号,18008183553,49:18.0,,
达州市,开江县,开江复康医院,开江县普安镇金山大道188号,18398818396,49:18.0,,
达州市,开江县,开江县新街卫生院,开江县任市镇新街街道76号,13700920233,49:18.0,,
达州市,开江县,开江康仁骨科医院,开江县新宁镇新安路118号,18784877383,49:18.0,,
达州市,开江县,开江县灵岩镇卫生院,开江县灵岩镇群英街151号,15228004767,49:18.0,,
达州市,开江县,开江县第二人民医院,开江县任市镇红旗街75号,13547229609,49:18.0,,
达州市,开江县,开江民升中医医院,开江县新宁镇环城东路39号,15228045285,49:18.0,,
达州市,开江县,开江县八庙镇卫生院,开江县八庙镇街道21号,13982872379,49:18.0,,
达州市,宣汉县,宣汉县人民医院,解放中路753号,13982848675,49:18.0,,
达州市,宣汉县,宣汉县中医院,后街63号,13882801902,49:18.0,,
达州市,宣汉县,宣汉县第二人民医院,南坝镇梁子街73号,0818-5522999,49:18.0,,
达州市,宣汉县,宣汉妇幼保健院,东乡镇杨家巷66号妇幼保健院底楼靠后大门处（右侧）,13882870312,49:18.0,,
达州市,宣汉县,宣汉县第三人民医院,宣汉县东乡镇多宝寺路207号,13458170092,49:18.0,,
达州市,宣汉县,宣汉县君塘中心卫生院,君塘镇牌坊街75号,18981467775,49:18.0,,
达州市,宣汉县,宣汉县红岭镇卫生院,红岭镇河东街47号,0818-5874120,49:18.0,,
达州市,宣汉县,宣汉县明月乡卫生院,明月乡青石街70号,18160052393,49:18.0,,
达州市,宣汉县,宣汉县峰城中心卫生院,峰城镇天宇街2号,0818-5504120,49:18.0,,
达州市,宣汉县,宣汉县桃花镇卫生院,桃花镇桃坪街104号,0818-5500120,49:18.0,,
达州市,宣汉县,宣汉县观山乡卫生院,观山乡庙坝街2号,15281809841,49:18.0,,
达州市,宣汉县,宣汉县凤林乡卫生院,凤林乡凤凰村凤栖坪,0818-5507007,49:18.0,,
达州市,宣汉县,宣汉县南坪乡卫生院,南坪乡街道,13568175711,49:18.0,,
达州市,宣汉县,宣汉县双河中心卫生院,双河镇八角楼路20号,13982856698,49:18.0,,
达州市,宣汉县,宣汉县大成镇卫生院,大成镇惠民街4号,0818-5705111,49:18.0,,
达州市,宣汉县,宣汉县隘口乡卫生院,隘口乡马坪路,13668381793,49:18.0,,
达州市,宣汉县,宣汉县庆云乡卫生院,庆云乡景星街道63号,0818-5703120,49:18.0,,
达州市,宣汉县,宣汉县马渡关镇卫生院,马渡关镇下蒲街2号,15508187311,49:18.0,,
达州市,宣汉县,宣汉县樊哙中心卫生院,樊哙镇山螺街164号,0818-2575813,49:18.0,,
达州市,宣汉县,宣汉县三墩土家族乡卫生院,三墩土家族乡杨思街160号,13438555929,49:18.0,,
达州市,宣汉县,宣汉县龙泉土家族乡卫生院,龙泉土家族乡汇泉街181号,0818-5816139,49:18.0,,
达州市,宣汉县,宣汉县渡口土家族乡卫生院,渡口土家族乡青龙街24号,0818-5806120,49:18.0,,
达州市,宣汉县,宣汉县漆树土家族乡卫生院,漆树土家族乡白虎街100号,0818-5815004,49:18.0,,
达州市,宣汉县,宣汉县南坝中心卫生院,南坝镇昆甄东路132号,15228068766,49:18.0,,
达州市,宣汉县,宣汉县茶河镇卫生院,茶河镇茶源街279号,0818-5521011,49:18.0,,
达州市,宣汉县,宣汉县上峡乡卫生院,上峡乡迎凤街,0818--5528009,49:18.0,,
达州市,宣汉县,宣汉县天台乡卫生院,天台乡青山街82号,17323376570,49:18.0,,
达州市,宣汉县,宣汉县塔河镇卫生院,塔河镇宝塔社区69号,18280026234,49:18.0,,
达州市,宣汉县,宣汉县凉风乡卫生院,凉风乡街道40号,13548288626,49:18.0,,
达州市,宣汉县,宣汉县下八镇卫生院,下八镇明珠中路158号,0818-5526004,49:18.0,,
达州市,宣汉县,宣汉县五宝镇卫生院,五宝镇嘉兴街46号,13668388573,49:18.0,,
达州市,宣汉县,宣汉县土黄中心卫生院,土黄镇沙溪街255号,18113381085,49:18.0,,
达州市,宣汉县,宣汉县白马镇卫生院,白马镇白庙街37号,0818-5768999,49:18.0,,
达州市,宣汉县,宣汉县漆碑乡卫生院,漆碑乡街道,13378191719,49:18.0,,
达州市,宣汉县,宣汉县华景镇卫生院,华景镇鲢鱼村1组36号,15196883525,49:18.0,,
达州市,宣汉县,宣汉县清溪中心卫生院,清溪镇将军西路68号,0818-5269120,49:18.0,,
达州市,宣汉县,宣汉县普光镇卫生院,普光镇龙江路287号,0818-5808808,49:18.0,,
达州市,宣汉县,宣汉县柳池镇卫生院,柳池镇云庙街28号,0818-5862012,49:18.0,,
达州市,宣汉县,宣汉县三河乡卫生院,三河乡铁溪街177号,0818-5606022,49:18.0,,
达州市,宣汉县,宣汉县黄石乡卫生院,黄石乡碑牌街11号,0818-5529011,49:18.0,,
达州市,宣汉县,宣汉县老君乡卫生院,老君乡仙云街131号,0818-5609121,49:18.0,,
达州市,宣汉县,宣汉县石铁乡卫生院,石铁乡石桥街59号,13398342840,49:18.0,,
达州市,宣汉县,宣汉县黄金镇街道,黄金镇柏寨街804号,13551455593,49:18.0,,
达州市,宣汉县,宣汉县厂溪镇卫生院,厂溪镇李家坝,15196888189,49:18.0,,
达州市,宣汉县,宣汉县新华中心卫生院,新华镇万盛路181号,13458198043,49:18.0,,
达州市,宣汉县,宣汉县胡家中心卫生院,胡家镇红岩路74号,18780898199,49:18.0,,
达州市,宣汉县,宣汉县花池乡卫生院,花池乡盆坝街98号,15892956491,49:18.0,,
达州市,宣汉县,宣汉县凤鸣乡卫生院,凤鸣乡来凤街10号,13982859902,49:18.0,,
达州市,宣汉县,宣汉县毛坝镇卫生院,毛坝镇中街51号,15182884790,49:18.0,,
达州市,宣汉县,宣汉县红峰镇卫生院,红峰镇布市街10号,18282957021,49:18.0,,
达州市,宣汉县,宣汉县东乡镇卫生院,东乡镇解放南路124号,0818-5881529,49:18.0,,
达州市,宣汉县,宣汉县天生中心卫生院,天生镇街道122号,13778315200,49:18.0,,
达州市,宣汉县,宣汉县七里镇卫生院,七里镇水晶路142号,13778305272,49:18.0,,
达州市,宣汉县,宣汉县柏树镇卫生院,柏树镇太平路256号,13568350921,49:18.0,,
